"","review_id","product_id","reviewer_id","stars","review_body","review_title","product_category","Class"
"1920","es_0613069","product_es_0469880","reviewer_es_0414837",2,"No es muy buena la imagen regular se corresponde con el precio","No merece la pena","electronics","negative"
"1921","es_0968827","product_es_0128087","reviewer_es_0212017",2,"O yo no los se utilizar o la cantidad de cerumen era escasa pero el caso es que , dos que he usado, ninguno a tenido efectividad","Poc efectividad","drugstore","negative"
"1922","es_0237051","product_es_0824787","reviewer_es_0729037",2,"Los separadores de los productos son muy d\u00e9biles no enganchan las bolsas y se deforman con mucha facilidad, son totalmente inestables. No aconsejo su compra.","Interior fragil","home","negative"
"1923","es_0710726","product_es_0135619","reviewer_es_0265729",2,"no me ha gustado por ser de calidad baja","articulo de poca calidad","other","negative"
"1924","es_0714614","product_es_0035444","reviewer_es_0574497",2,"Me ha decepcionado, he pagado 6 euros por esto y se escapa parte del t\u00e9 por los boquetes que deben ser m\u00e1s peque\u00f1os. Me arrepiento de la compra, lo llego a saber y me compro otro.","No me gusta, los agujeros deben ser m\u00e1s peque\u00f1os","home","negative"
"1925","es_0264624","product_es_0976426","reviewer_es_0092810",2,"Hay mejores pinturas de madera al agua que pintan igual y no manchan tanto. No se quitaba ni con aguarr\u00e1s y me irrit\u00f3 parte de la mano que se me manch\u00f3 por accidente.","Es bastante t\u00f3xico.","home_improvement","negative"
"1926","es_0560329","product_es_0612258","reviewer_es_0034764",2,"C\u00f3moda para estar sentado, pero inc\u00f3moda para estar semi-tumbado, ya que los muelles se clavan en la parte media de la espalda.","Esperaba algo mejor.","furniture","negative"
"1927","es_0257609","product_es_0930939","reviewer_es_0520513",2,"La compre el 11 de mayo y ha fecha 8 agosto ya ni carga .","BATERIA AVERIADA","wireless","negative"
"1928","es_0374998","product_es_0973437","reviewer_es_0575196",2,"Hola me aparece que el producto me ha llegado ya pero yo no he recibido nada, supongo que ser\u00e1 un error, por favor d\u00edganme que es lo que pasa. Gracias!","No me ha llegado a\u00fan","apparel","negative"
"1929","es_0548606","product_es_0768226","reviewer_es_0362986",2,"La funda ten\u00eda un peque\u00f1o corte.","Defecto","automotive","negative"
"1930","es_0010967","product_es_0502241","reviewer_es_0432215",2,"Parecen de juguete y no son f\u00e1ciles de montar. Solo tienen una posici\u00f3n que no encaja con el espacio entre la pared y el espejo. Solo sirven si hay que poner el espejo de nuevo. El dise\u00f1o es muy bonito.","Demasiado sencillas","home","negative"
"1931","es_0422349","product_es_0638868","reviewer_es_0418833",2,"Van bien con los compex.","su precio","drugstore","negative"
"1932","es_0047262","product_es_0746768","reviewer_es_0120597",2,"en mi opini\u00f3n la mochila es demasiado grande, por lo que tienes que llevarla muy llena para que quede bien. Adem\u00e1s la tela es de peor calidad de lo que parece en las fotos y las cremalleras son ligeramente amarillentas.","no es como esperaba","pc","negative"
"1933","es_0439905","product_es_0926938","reviewer_es_0029295",2,"Flojita. Muy endeble y demasiado bajita para 18 meses, se le queda muy peque\u00f1a","Flojita","toy","negative"
"1934","es_0356356","product_es_0685368","reviewer_es_0301272",2,"lo pedi porque ponia a partir de 5 a\u00f1os, pero es igual que los de tres a\u00f1os.Era para un regalo y fue una desilusion","peque\u00f1o","toy","negative"
"1935","es_0360722","product_es_0621169","reviewer_es_0327114",2,"Las puntas se salen del boli. Pintan bien pero no son c\u00f3modas.","Mejorables","office_product","negative"
"1936","es_0234872","product_es_0344402","reviewer_es_0755549",2,"En la informaci\u00f3n, pon\u00eda que era compatible con mi mando de garaje, Pero resulta que las frecuencias son diferentes. Para que un mando pueda copiar el c\u00f3digo de tu mando, tiene que trabajar los dos en la misma frecuencia... Lo \u00fanico que copian los mando es la codificaci\u00f3n. Algo que teneis que tener en cuenta al comprar un duplicador de mandos","No se si funciona","home_improvement","negative"
"1937","es_0440342","product_es_0712993","reviewer_es_0803729",2,"Me esperaba mucho m\u00e1s, muy poca luz.","Poca luminosidad","home","negative"
"1938","es_0589908","product_es_0308642","reviewer_es_0845002",2,"Son bonitos, pero no sirven para hacer un cortado peque\u00f1o, solo cabe un expreso y de los cortitos. Por las fotos pens\u00e9 que iban a ser un pel\u00edn m\u00e1s grandes.","M\u00e1s peque\u00f1os de lo que cre\u00eda","home","negative"
"1939","es_0999462","product_es_0059916","reviewer_es_0653818",2,"Mucha rapidez en el env\u00edo, los materiales son de calidad merece la pena. Lo \u00fanico que veo fatal porqie es la 2 vez que me pasa es que me han llegado 4 bombillas rotas...no creo q sea por el vendedor si no por la agencia de transporte..... No lo volver\u00e9 a comprar por culpa de ellos pues al final me ha salido mas caro","Mala calidad empresa dd transporte","home","negative"
"1940","es_0467955","product_es_0532120","reviewer_es_0711215",2,"Compr\u00e9 este art\u00edculo para alimentar un tel\u00e9fono Cisco SPA 303 a trav\u00e9s del cable ethernet conectado a un switch PoE y, sencillamente, no funciona. Lo he devuelto.","sencillamente no funciona","pc","negative"
"1941","es_0889412","product_es_0466245","reviewer_es_0298594",2,"No me ha gustado el hecho de que la cremallera se sali\u00f3 totalmente y queda inutilizada... tirar el dinero.","Se me rompi\u00f3 la cremallera en dos semanas.","luggage","negative"
"1942","es_0142843","product_es_0795561","reviewer_es_0732856",2,"El producto ha llegado en tiempo y embalado perfectamente. El llavero de regalo no ha llegado, no es importante, aunque si se publicita tendr\u00edan que tenerlo en cuenta a la hora de su entrega. En cuanto al producto es justo el precio, pero, no veo una opci\u00f3n segura.","Justo","sports","negative"
"1943","es_0219760","product_es_0477854","reviewer_es_0859624",2,"El proceso de instalaci\u00f3n y configuraci\u00f3n fue perfecto, todo sencillo y f\u00e1cil... Pero cu\u00e1l es mi sorpresa que cada dos por tres la c\u00e1mara pierde la configuraci\u00f3n y tengo que resetearla continuamente. No s\u00e9 si ser\u00e1 o no fallo de esta c\u00e1mara, pero pierde la configuraci\u00f3n y se reinicia al menos 1 vez cada dos d\u00edas.","Fallos constantes","electronics","negative"
"1944","es_0922221","product_es_0276607","reviewer_es_0469034",2,"La l\u00e1mpara en s\u00ed esta genial y cumple su funci\u00f3n perfectamente. El problema ha sido que sin previo aviso, a las 2 semanas de uso ha dejado de funcionar. Aun carg\u00e1ndolo durante horas se enciende y funciona durante unos minutos pero al poco deja de funcionar. Lo he devuelto y probar\u00e9 a pedir otra l\u00e1mpara a ver si es cosa de una sola vez. Le daremos una segunda oportunidad.","Dej\u00f3 de funcionar a los pocos d\u00edas","home","negative"
"1945","es_0976943","product_es_0876003","reviewer_es_0991221",2,"Por muy bien que lo coloques siempre tienes p\u00e9rdidas y colocarlo en bastante engorroso. No compensa usarlo. Los tampones son mas c\u00f3modos","NO ES INFALIBLE","drugstore","negative"
"1946","es_0403929","product_es_0277947","reviewer_es_0959672",2,"Descontenta con el envio. El repartidor lo dejo sin mi permiso a cualquier vecino y una atencion al cliente pesima de su parte. Tuve de llamarle yo para saber donde estaba mi paquete. Dijo que no tiene permiso para dejarmelo en correos pero al vecino si.","Descontenta con el envio","beauty","negative"
"1947","es_0491212","product_es_0416122","reviewer_es_0033846",2,"Llevo con el protector de pantalla menos de una semana y ya se ha despegado un poco por la esquina superior derecha, supuestamente es compatible con carcasa pero en la pr\u00e1ctica no es as\u00ed, al quitar un par de veces la funda empieza a despegarse y a perder adherencia porque entra en contacto con polvo.","No es muy adherente","wireless","negative"
"1948","es_0132267","product_es_0251556","reviewer_es_0024072",2,"Menos de un a\u00f1o que la compr\u00e9 y ya se me est\u00e1 estropeando, as\u00ed que tendr\u00e9 que buscar la factura y enviarla a arreglar, pero muy mal.","decepcionada","kitchen","negative"
"1949","es_0613785","product_es_0074491","reviewer_es_0534500",2,"Nada no tira bien, solo carga a 380 mA, no vale. Devuelto.","Una casta\u00f1a","wireless","negative"
"1950","es_0534832","product_es_0069093","reviewer_es_0627783",2,"Para el coste la calidad es muy mala. En los huecos y bordes queda sin pegar y se introduce sucidad. Tambi\u00e9n al no pegar al 100% en el borde es m\u00e1s f\u00e1cil que con el primer golpe se rompa ya que hace ""vano"". Se pierde mucha calidad t\u00e1ctil.","No recomendable. Calidad mala. Existen productos similares a 1\u20ac.","wireless","negative"
"1951","es_0149234","product_es_0192720","reviewer_es_0303356",2,"No se corresponde con la imagen en las protecciones de los extremos del cable. Me ha llegado con otra protecci\u00f3n, igual a la de otro cable que tenia, que no me ha protegido lo suficiente con rotura del cable.","No se corresponde con la imagen","wireless","negative"
"1952","es_0763715","product_es_0047088","reviewer_es_0856697",2,"Aunque precioso lo tuvimos que devolver porque no iba bien Una l\u00e1stima. La devoluci\u00f3n fue s\u00faper r\u00e1pida y nos abonaron enseguida el dinero","Lo tuvimos que devolver","watch","negative"
"1953","es_0568882","product_es_0760109","reviewer_es_0335392",2,"Altavoz ok pero micr\u00f3fono roto y no funciona","Microfono roto","electronics","negative"
"1954","es_0797055","product_es_0695227","reviewer_es_0363476",2,"No es suficientemente intenso. De 15min est\u00e1 unos 30 segundos en modo intenso y se desinflan las c\u00e1maras y vuelve al modo suave. Para mi gusto no cumple con lo esperado. Lo devuelvo","Poco intenso","personal_care_appliances","negative"
"1955","es_0297402","product_es_0530585","reviewer_es_0594345",2,"He tenido muchos auriculares bluetooth, y este modelo tiene un rango muy bajo ... los auriculares deben estar a medio metro sin obstrucciones, por lo que solo funcionan cuando sostienes tu tel\u00e9fono en la mano.","rango deficiente, pierde se\u00f1al cuando el tel\u00e9fono est\u00e1 en el bolsillo","pc","negative"
"1956","es_0955121","product_es_0044185","reviewer_es_0245311",2,"esta fugando agua despues de 5 meses de usar, y la tapa no esta sujetado a la maquina, se cayo en cuando lo saque de la caja","esta fugando agua despues de 5 meses de usar","kitchen","negative"
"1957","es_0353678","product_es_0562297","reviewer_es_0492630",2,"Cuesta mucho que se quede pegado despu\u00e9s de limpiar con alcohol para que se quedara mejor pegado se despegaba constantemente. Y despu\u00e9s de d\u00edas recogi\u00e9ndolo del suelo, lo pegue en otro lado y parece que se mantiene pero es dif\u00edcil saber si ma\u00f1ana se volver\u00e1 a despegar. De calidad no esta mal, pesa bastante poco y lleva unas pegatinas grande a los lados.","Sencillo","kitchen","negative"
"1958","es_0919523","product_es_0239803","reviewer_es_0066471",2,"Parecen unos buenos calcetines, pero advertido por algunas cr\u00edticas le\u00eddas en esta secci\u00f3n de opiniones, ped\u00ed una talla inferior a la m\u00eda. Pues a\u00fan as\u00ed, quedan grandes. Y si quedan m\u00e1s o menos justos, se dan de s\u00ed r\u00e1pidamente. El calcet\u00edn empieza a moverse, a salirse, a arrugarse en la punta, a deslizarse hacia el tobillo... Una l\u00e1stima porque son c\u00f3modos y s\u00ed que cumplen su funci\u00f3n de no apretar","No aprietan, pero son grandes y se dan de s\u00ed f\u00e1cilmente","apparel","negative"
"1959","es_0808930","product_es_0963179","reviewer_es_0121857",2,"Se cae y se abre no la recomiendo","No recomendable para un uso diario","wireless","negative"
"1960","es_0303997","product_es_0171789","reviewer_es_0600014",2,"Para mi gusto, demasiado blanda, si fuera algo m\u00e1s dura, o tipo viscolastica de esas, mejorar\u00eda m\u00e1s \u00e9l sue\u00f1o. Pero para gustos de almohadas colores","Demasiado blanda para m\u00ed","home","negative"
"1961","es_0244796","product_es_0936900","reviewer_es_0258335",2,"Las im\u00e1genes son de buena calidad y hace la funci\u00f3n que quer\u00eda. El unico problema es que cuando me lllega la llamada ya se han ido de la puerta y el aparato ha contestado que no estoy en casa.","Buena calidad. Un poco lento","home_improvement","negative"
"1962","es_0146640","product_es_0701772","reviewer_es_0693042",2,"El tel\u00e9fono funciona perfectamente ofrece todo lo que promete, pero no tiene la opci\u00f3n de trabajar en espa\u00f1ol, solo tiene opci\u00f3n de ingl\u00e9s alem\u00e1n y turco... Teniendo en cuenta que el objetivo en este caso era regal\u00e1rselo a una persona mayor una mala compra.","No tiene posibilidad de trabajar en espa\u00f1ol","wireless","negative"
"1963","es_0643278","product_es_0518048","reviewer_es_0532847",2,"Adem\u00e1s, cuando logra conectar, la pantalla sale en negro. Solo emite sonido. Le doy dos estrellas por la amabilidad que tuvo la persona que me atendi\u00f3 en el soporte. Pero la aplicaci\u00f3n se merece un cero.","muy lento. Fatal. Se corta mucho.","other","negative"
"1964","es_0461137","product_es_0289935","reviewer_es_0982054",2,"Para mi gusto la funda deber\u00eda de quedar mas ajustada, la calidad del plastico es bajisima","Pesima calidad","wireless","negative"
"1965","es_0413850","product_es_0614597","reviewer_es_0595663",2,"La compr\u00e9 para viajes en vacaciones. No es muy c\u00f3moda ya que solo tiene una puerta por arriba y se hace muy complicado coger al hamster o manipular cualquier cosa dentro de la jaula. Como jaula habitual no la recomiendo.","Jaula poco pr\u00e1ctica","pet_products","negative"
"1966","es_0014114","product_es_0889908","reviewer_es_0001636",2,"Esperaba que olieran m\u00e1s.. Hay que echar por lo menos 15 gotas para que huela.","Esperaba m\u00e1s del producto.","drugstore","negative"
"1967","es_0004269","product_es_0019079","reviewer_es_0277029",2,"A nosotros no nos ha gustado mucho ya que los retos no son demasiado dificiles de disimular y la cuando lo probamos est\u00e1s m\u00e1s atento sobre que hace la gente que sobre lo dem\u00e1s que est\u00e9s haciendo","Rollo party","toy","negative"
"1968","es_0865604","product_es_0423977","reviewer_es_0497948",2,"Viene mal cerrado y medio vacio, la colonia se ha salido en el trasporte y el estuche metalico que venia de regalo, inservible por estar lleno de celo imposible de quitar.","Mal cerrado y estropeado con celo","beauty","negative"
"1969","es_0598478","product_es_0752017","reviewer_es_0928164",2,"Bastante mal acabado, los palos se mueven bastante y no tra\u00eda la bolsa de malla para guardar que se anuncia, a pesar de indicarlo en la caja, me han dado un producto incompleto. No lo devuelvo por falta de tiempo pero no lo recomiendo.","No trae bolsa de malla como indica","toy","negative"
"1970","es_0534610","product_es_0228189","reviewer_es_0976990",2,"No recoge bien lo q se posa en el fondo. Mala compra.","No sirve para lo que se compr\u00f3","lawn_and_garden","negative"
"1971","es_0737685","product_es_0910982","reviewer_es_0386224",2,"no me ha gustado he puesto muchos cristales y este no hubo manera de dejarlo en condiciones por mas que limpie el cristal y todo quedaron burbujas imposibles de quitar","no me gusta","wireless","negative"
"1972","es_0023491","product_es_0915108","reviewer_es_0966075",2,"La bandeja es perfecta. Pero el c\u00e9sped no. La base donde esta cosido el c\u00e9sped es de un material que absorbe el pip\u00ed y huele. Yo lo lavo constantemente. Con lo que decid\u00ed comprar un felpudo de pl\u00e1stico imitando c\u00e9sped y abriendo orificios con un taladro. Problema resuelto. Se limpia much\u00edsimo mejor y ya no huele. El pip\u00ed pasa a su recipiente directamente. Un saludo","Mejorar el c\u00e9sped. Huele","home","negative"
"1973","es_0210220","product_es_0586286","reviewer_es_0759275",2,"Barato pero no muy buena calidad. Se me levantaba entera a los 2 d\u00edas","No repitiria","beauty","negative"
"1974","es_0906675","product_es_0131627","reviewer_es_0736941",2,"Hab\u00eda le\u00eddo opiniones negativas , pero al ser sony decid\u00ed comprarlos. La calidad del sonido no es buena como informaban otros clientes.","Los hay mejores","electronics","negative"
"1975","es_0730520","product_es_0106751","reviewer_es_0232249",2,"Para grabar en playas y dem\u00e1s bajo agua funciona bien. El problema est\u00e1 en que una carcasa de 80\u20ac deber\u00eda ser capaz de aguantar como m\u00ednimo la caida desde altura de mano y el choque contra justo una concha de la playa. El resultado ha sido carcasa rajada. En ese estado hay carcasas que siguen sirviendo, pero esta la he probado poni\u00e9ndola debajo del grifo y tan solo con eso ya le entra.","No me ha gustado","camera","negative"
"1976","es_0679814","product_es_0006606","reviewer_es_0780913",2,"Las he tenido que devolver porque me quedaban un poco peque\u00f1as y ademas hacia una onda rara en la parte delantera al andar ( tenia la sensaci\u00f3n que se me iban a partir en cualquier momento).","Zapatillas nr 41","shoes","negative"
"1977","es_0659584","product_es_0396927","reviewer_es_0272860",2,"Es pr\u00e1ctica, pero para hacer tortilla es algo grande para mi gusto. En relaci\u00f3n a la calidad no creo que sea la mejor ya que tras varios lavados alguna parte ya est\u00e1 algo da\u00f1ada.","De forma separada son sartenes pr\u00e1cticas","home","negative"
"1978","es_0132645","product_es_0023364","reviewer_es_0351664",2,"Muy duras y poco flexibles","Sin mas","baby_product","negative"
"1979","es_0303818","product_es_0175413","reviewer_es_0927364",2,"Al principio enfriaba bastante, pero al poco tiempo de uso da la sensaci\u00f3n que no enfr\u00eda ni la mitad, y eso que lo desmonto para limpiar el polvo en las h\u00e9lices con una brocha cada cierto tiempo. El led de la rueda de encendido dej\u00f3 de funcionar a los pocos meses. Es demasiado basto, as\u00ed que dif\u00edcil transportar junto al port\u00e1til, e inc\u00f3modo, yo le he puesto un par de corchos de tope para evitar que el pc se deslice hacia delante, porque los que viene est\u00e1n en una posici\u00f3n que resulta bastante molesta, y me los clavaba en los brazos. En cuanto al ruido apenas se nota. Creo que es demasiado caro para la calidad que tiene. No lo volver\u00eda a comprar","Va perdiendo capacidad de refrigeraci\u00f3n con el tiempo","pc","negative"
"1980","es_0543905","product_es_0555027","reviewer_es_0126518",2,"Pesan mucho para mi gusto pero son bonitos","Bonito","jewelry","negative"
"1981","es_0195750","product_es_0967570","reviewer_es_0853994",2,"A\u00fan no he recibido el material y ya me piden la valoraci\u00f3n. No es posible valorar lo que no tengo","Retrasos","kitchen","negative"
"1982","es_0964032","product_es_0871243","reviewer_es_0068506",2,"No carga a la vez el iwatch y el iphone. Se enciende y se apaga constantemente y no carga bien. Ya lo hab\u00eda oido en las opiniones pero no me parec\u00eda posible","No carga los dos aparatos a la vez","wireless","negative"
"1983","es_0914536","product_es_0948475","reviewer_es_0701926",2,"No sube y baja fluido, abulta m\u00e1s de lo previsto","No es lo que esperaba","furniture","negative"
"1984","es_0377165","product_es_0323524","reviewer_es_0372650",2,"Se notan las descargas, especialmente en los brazos pero no est\u00e1n dise\u00f1ados para hacer ejercicios espec\u00edficos de tonificaci\u00f3n, m\u00e1s bien para estar sentado o tumbado sin hacer movimientos. Los parches de gel se despegan con extremada facilidad.","No v\u00e1lido para estar en movimiento","sports","negative"
"1985","es_0240223","product_es_0562584","reviewer_es_0324275",2,"La funda tiene buen tacto pero los materiales son de baja calidad. El cristal no se queda bien pegado. No lo recomiendo.","Una funda muy normal tirando a mala","wireless","negative"
"1986","es_0260651","product_es_0508330","reviewer_es_0152331",2,"despu\u00e9s de un par de a\u00f1os de uso no intensivo se ha hinchado y cuesta introducirla en el compartimiento de la bater\u00eda, dudo mucho que sea realmente original","no recomendable, posible falsificaci\u00f3n","camera","negative"
"1987","es_0375247","product_es_0766481","reviewer_es_0684077",2,"No se parece en nada","Que el vendedor no lo quiere abonar","apparel","negative"
"1988","es_0806214","product_es_0487187","reviewer_es_0617525",2,"Tiene muchos fallos de puntuaci\u00f3n, que hacen que la lectura no sea muy fluida, y la historia que narra tampoco es gran cosa. La verdad es que no lo recomiendo","Regular escrito","digital_ebook_purchase","negative"
"1989","es_0721711","product_es_0865536","reviewer_es_0137064",2,"Parece un producto de jugueter\u00eda infantil. Pl\u00e1stico de p\u00e9sima calidad, incluido el propio espejo. Eso s\u00ed, la ventosa se agarra bien.","Baratija","home","negative"
"1990","es_0132869","product_es_0150192","reviewer_es_0494021",2,"En cuanto metes un par de tarjetas (DNI y Tarjeta Sanitaria) en las ranuras porta-tarjetas de la funda, la cinta de cierre magn\u00e9tico deja de enganchar correctamente la tapa, por lo que \u00e9sta se abre y deja de cumplir su funci\u00f3n principal: Proteger la pantalla del m\u00f3vil. Una l\u00e1stima porque la funda es muy bonita \u00bfDe verdad cuesta tanto probar la funda antes de fabricarla en serie? El control de calidad debe brillar por su ausencia. Producto devuelto.","Decepcionado","wireless","negative"
"1991","es_0428486","product_es_0640554","reviewer_es_0850515",2,"No nos han gustado los dibujos. Tengo otros libros de esta coleccion (de la cuna a la luna) y son muy lindos.","Los dibujos no nos han gustado","book","negative"
"1992","es_0585834","product_es_0548022","reviewer_es_0000433",2,"No lo pude usar ya que el tama\u00f1o de la boquilla era mas grande, y al querer realizar la devoluci\u00f3n los gastos de env\u00edo eran demasiado caros y deb\u00eda pagarlos yo, as\u00ed que tuve que qued\u00e1rmelo.","Sin usar...","home","negative"
"1993","es_0892430","product_es_0520483","reviewer_es_0917396",2,"la batidora me gust\u00f3 y da buenos resultados hasta que observ\u00e9 que una pieza (tornillo de la cuchilla) empez\u00f3 a mostrar signos de oxidaci\u00f3n - despu\u00e9s de dos! meses de uso. al estar en contacto continuo con alimentos y por supuesto agua de lavado deber\u00eda ser como m\u00ednimo de acero inox. No es el caso. Hoy la devuelvo. A ver qu\u00e9 soluci\u00f3n me ofrecen ...","pieza oxidada despu\u00e9s de dos meses de uso","kitchen","negative"
"1994","es_0298213","product_es_0020298","reviewer_es_0647166",2,"No sale con mucho gusto el caf\u00e9","Poco saber a caf\u00e9","home","negative"
"1995","es_0740122","product_es_0502597","reviewer_es_0937549",2,"Los colores muy saturados y mala calidad en la imagen. No parece el DVD oficial.","Mala calidad de imagen","other","negative"
"1996","es_0030937","product_es_0714707","reviewer_es_0625309",2,"Son muy peque\u00f1os,pens\u00e9 que eran m\u00e1s grandes. No me gusta su tama\u00f1o pero son bonitos. No volver\u00eda a comprarlos!!!! Enga\u00f1a su tama\u00f1o en la foto","Ana Maria","jewelry","negative"
"1997","es_0056828","product_es_0000924","reviewer_es_0953528",2,"Es la segunda vez que lo compro. La primera vez me gust\u00f3 pero esta segunda vez el sabor de el caf\u00e9 no es igual.","Capsulas Caf\u00e9","grocery","negative"
"1998","es_0461030","product_es_0254933","reviewer_es_0016628",2,"Tengo que decir que el aparato va bien, pero a mi que tengo un acn\u00e9 moderado no me ha hecho nada.","NO ME HA FUNCIONADO","personal_care_appliances","negative"
"1999","es_0956731","product_es_0005514","reviewer_es_0637278",2,"Para beb\u00e9s nada preciso. No lo recomiendo nada. Mucho mejor el termometro de toda la vida v\u00eda rectal o debajo la axila. Para adultos parece que va mejor.","No recomendado para bebes","personal_care_appliances","negative"
"2000","es_0863743","product_es_0226893","reviewer_es_0340087",2,"Hacen su funci\u00f3n y por el precio tienes 2 pack de viaje. Pero la verdad el acabado no es muy agradable, los palillos al ser totalmente finos resbala la comida, el resto el acabado es poco agradecido","No es lo que esperaba","sports","negative"
"2001","es_0176929","product_es_0553307","reviewer_es_0240217",3,"Nos gusto por su color, tejido y calidad de espuma. Recomendable","Encaja","lawn_and_garden","neutral"
"2002","es_0032372","product_es_0720285","reviewer_es_0348916",3,"Ha llegado r\u00e1pido. , Es m\u00e1s peque\u00f1a de lo que pensaba, no caben tantas cosas cm en la foto y el material es muy b\u00e1sico.","Simple.","luggage","neutral"
"2003","es_0446630","product_es_0413759","reviewer_es_0118864",3,"Me ha gustado el producto","Buen producto","watch","neutral"
"2004","es_0001452","product_es_0619908","reviewer_es_0037222",3,"se despega r\u00e1pido, lo que he hecho ha sido cocerlo","bien","kitchen","neutral"
"2005","es_0315490","product_es_0435465","reviewer_es_0988902",3,"no parece tampoco muy especifico para animales, pero para un aprieto puede valer, lleva lo basico y alguna cosita mas, pero sin tampoco ser nada del otro mundo, por el precio que tiene esta bien, pero si buscas algo mas completo o especifico no es lo que buscas.","BASICO","drugstore","neutral"
"2006","es_0508874","product_es_0746246","reviewer_es_0385820",3,"Para pintar el casco de una lancha, desti\u00f1e. Al pintar goteaba mucho.","Regulera","home_improvement","neutral"
"2007","es_0121261","product_es_0514899","reviewer_es_0322376",3,"Muy buenos, la \u00fanica pega es que las tapaderas encajan pero bastante flojas y con los l\u00edquidos hay que tener mucho cuidado","Buen material","home","neutral"
"2008","es_0778601","product_es_0384552","reviewer_es_0246995",3,"aceptable por su parte buen servicio","rapido","pet_products","neutral"
"2009","es_0745192","product_es_0045184","reviewer_es_0988448",3,"Ne entra en la caja de interruptor/enchufe est\u00e1ndar que venden en ferreter\u00eda","Muy grande","home_improvement","neutral"
"2010","es_0877332","product_es_0982861","reviewer_es_0409408",3,"Cumplen los requisitos que Yo buscaba para m\u00ed Sal\u00f3n.Perfectas para acompa\u00f1ar a la mesa Verona.Todas en perfecto estado, embalaje perfecto y entregadas antes de lo previsto.","Geniales.","furniture","neutral"
"2011","es_0648854","product_es_0394074","reviewer_es_0405554",3,"El triciclo es muy bonito por kos colores acertados que tiene, pero no s\u00e9 por qu\u00e9 lo venden como que tiene cesta trasera cuando es falso. Yo no la necesito y la delantera tampoco, las proh\u00edben en la guarder\u00eda de mi hijo, pero es de mencionar que la descripci\u00f3n del art\u00edculo no es correcta.","No tiene cesta trasera","toy","neutral"
"2012","es_0512118","product_es_0052146","reviewer_es_0542912",3,"Me ha gustado el precio pero las Cerdas de los cepillos son muy blandas..... Parece que no limpian","Regular","drugstore","neutral"
"2013","es_0815956","product_es_0197205","reviewer_es_0789192",3,"No cubre toda la pantalla.","Un pelin peque\u00f1o","apparel","neutral"
"2014","es_0102487","product_es_0421040","reviewer_es_0472839",3,"Creo que algo mejores de las que vinieron con el aparato, pero tampoco para hechar cohetes","Buena relaci\u00f3n calidad precio","personal_care_appliances","neutral"
"2015","es_0709480","product_es_0112336","reviewer_es_0041571",3,"No es cristal, es plastico!!!! La funda es muy bonita y acopla perfectamente, xo no es de cristal templado con lo cual supongo q se rallara rapidamente","Es pl\u00e0stico","wireless","neutral"
"2016","es_0593778","product_es_0298807","reviewer_es_0783299",3,"Ligero y muy flexible , aunque la pintura carece de calidad , pero por su precio esta bien . gracias llego antes de tiempo","Ro","watch","neutral"
"2017","es_0845194","product_es_0721934","reviewer_es_0253703",3,"No esta mal el producto pero por ejemplo creo que deberia ser mas completo ya que has de comprar cosas aparte como los tips y el pegamento, pero bueno aparte de eso, bien, eso si solo hay producto para maximo unas tres o cuatro aplicaciones.","No esta nada mal, pero faltan cositas","home","neutral"
"2018","es_0186398","product_es_0656793","reviewer_es_0560921",3,"Compra on line. Explicaciones sencillas y practicas","Consejos y f\u00f3rmulas para ahorrar y aprovechar mejor tus ingresos","digital_ebook_purchase","neutral"
"2019","es_0135585","product_es_0160922","reviewer_es_0616676",3,"Para el precio que tiene el producto, es de una calidad muy normalita. El mu\u00f1eco se puede subir y bajar de la excavadora, pero no mueve ninguna parte del cuerpo, es de una sola pieza.","Calidad normalita para el precio que tiene.","toy","neutral"
"2020","es_0832654","product_es_0566629","reviewer_es_0644905",3,"No pude utilizar \u00e9ste producto porque no corresponde a la bater\u00eda de mi turismo","Incompatible","automotive","neutral"
"2021","es_0193421","product_es_0597524","reviewer_es_0021290",3,"Es un movil bastante y sencillo. No est\u00e1 dise\u00f1ado para aguantar grandes trotes, pero sirve perfectamente para las personas que buscan lo justo y lo necesario.","Sencillo y pr\u00e1ctico.","wireless","neutral"
"2022","es_0934892","product_es_0154591","reviewer_es_0236917",3,"La cantidad es buena 500g para calidad precio est\u00e1 muy bien pero lo que no me ha gustado que te obligan a comprar dos en vez de uno","Buen producto","grocery","neutral"
"2023","es_0449307","product_es_0473629","reviewer_es_0571836",3,"Buena calidad precio. A los ni\u00f1os les encanta, muy divertido. Aunq con el tiempo se borra la pintura","Bien","toy","neutral"
"2024","es_0108814","product_es_0526420","reviewer_es_0494859",3,"Me los compre para pon\u00e9rselos a mi reloj para trabajar, pero el t\u00e1ctil no va todo lo bien que esperaba, y la rosca de movimiento se queda pillada... creo que no se adaptan muy bien... aunque proteger tu reloj eso lo hace muy bien.","AL FINAL NO LOS USO TANTO","wireless","neutral"
"2025","es_0910228","product_es_0663418","reviewer_es_0136967",3,"Novela para no pensar. Sin m\u00e1s","Huele a vacaciones","digital_ebook_purchase","neutral"
"2026","es_0184499","product_es_0194832","reviewer_es_0802265",3,"Las uso para regular la cama caliente de la impresora 3D. Hacen lo que tienen que hacer, son baratas y de las medidas habituales. Me llegaron bastante aceitosas y con la tuerca del eje suelta, pero como son funcionales no hay mucho mas que a\u00f1adir ni estrellas que quitar.","Galgas baratas y funcionales","home_improvement","neutral"
